time,close,open,low,high,volume,spread
2005-01-01 23:00:00,2.2121,2.2131,2.21,2.2147,306.0,0.0015000000000000568
2005-01-02 23:00:00,2.207,2.2123,2.1943,2.2221,40110.0,0.000500000000000167
2005-01-03 23:00:00,2.1917,2.207,2.1847,2.2095,44842.0,0.000500000000000167
2005-01-04 23:00:00,2.1835,2.1917,2.179,2.1923,43165.0,0.000500000000000167
2005-01-05 23:00:00,2.1737,2.1835,2.1715,2.1902,40438.0,0.0004999999999997229
2005-01-06 23:00:00,2.1508,2.1735,2.1473,2.1789,39947.0,0.0015000000000000568
2005-01-08 23:00:00,2.1528,2.1505,2.15,2.1529,189.0,0.0015000000000000568
2005-01-09 23:00:00,2.148,2.1525,2.148,2.1601,36537.0,0.0004999999999997229
2005-01-10 23:00:00,2.1481,2.1482,2.1473,2.1642,38960.0,0.000500000000000167
2005-01-11 23:00:00,2.167,2.1483,2.1457,2.1697,39116.0,0.000500000000000167
2005-01-12 23:00:00,2.1563,2.1672,2.1438,2.1682,38395.0,0.000500000000000167
2005-01-13 23:00:00,2.1464,2.156,2.1405,2.1562,50207.0,0.0015000000000000568
2005-01-15 23:00:00,2.1461,2.1456,2.1423,2.1466,794.0,0.0015000000000000568
2005-01-16 23:00:00,2.1342,2.1461,2.1332,2.148,26163.0,0.000500000000000167
2005-01-17 23:00:00,2.1292,2.1342,2.1251,2.1405,41648.0,0.000500000000000167
2005-01-18 23:00:00,2.1249,2.129,2.1165,2.1424,41705.0,0.000500000000000167
2005-01-19 23:00:00,2.124,2.1249,2.1146,2.132,41727.0,0.0004999999999997229
2005-01-20 23:00:00,2.1297,2.1238,2.1203,2.1343,38722.0,0.0015000000000000568
2005-01-21 23:00:00,2.1294,2.1294,2.1292,2.1295,8.0,0.0015000000000000568
2005-01-22 23:00:00,2.1298,2.1302,2.1291,2.1321,448.0,0.0015000000000000568
2005-01-23 23:00:00,2.132,2.1299,2.1271,2.1388,37020.0,0.0004999999999997229
2005-01-24 23:00:00,2.1283,2.132,2.124,2.1394,42113.0,0.000500000000000167
2005-01-25 23:00:00,2.1337,2.1285,2.123,2.1387,37902.0,0.0004999999999997229
2005-01-26 23:00:00,2.1273,2.1339,2.1258,2.1437,38356.0,0.000500000000000167
2005-01-27 23:00:00,2.1312,2.127,2.1233,2.1383,36539.0,0.0014999999999996128
2005-01-29 23:00:00,2.1288,2.1299,2.1286,2.1312,178.0,0.0015000000000000568
2005-01-30 23:00:00,2.1344,2.1288,2.1247,2.138,37033.0,0.000500000000000167
2005-01-31 23:00:00,2.1372,2.1344,2.1338,2.1429,37789.0,0.000500000000000167
2005-02-01 23:00:00,2.1301,2.1374,2.1292,2.1444,37720.0,0.0004999999999997229
2005-02-02 23:00:00,2.1254,2.1303,2.1213,2.1352,32972.0,0.000500000000000167
2005-02-03 23:00:00,2.1028,2.1252,2.1017,2.1308,34665.0,0.0015000000000000568
2005-02-04 23:00:00,2.0834,2.1027,2.0834,2.103,90.0,0.0015000000000000568
2005-02-05 23:00:00,2.1038,2.1031,2.1018,2.105,585.0,0.0015000000000000568
2005-02-06 23:00:00,2.0942,2.104,2.091,2.1094,36479.0,0.000500000000000167
2005-02-07 23:00:00,2.1022,2.0942,2.0933,2.1103,34829.0,0.000500000000000167
2005-02-08 23:00:00,2.1087,2.1022,2.1009,2.113,35256.0,0.000500000000000167
2005-02-09 23:00:00,2.1269,2.1085,2.1076,2.1311,35132.0,0.000500000000000167
2005-02-10 23:00:00,2.1188,2.1269,2.1185,2.1308,29539.0,0.0015000000000000568
2005-02-11 23:00:00,2.1188,2.1188,2.1188,2.1188,2.0,0.0015000000000000568
2005-02-12 23:00:00,2.1208,2.1199,2.119,2.1209,162.0,0.0015000000000000568
2005-02-13 23:00:00,2.1267,2.1208,2.1208,2.132,32975.0,0.000500000000000167
2005-02-14 23:00:00,2.1327,2.1267,2.1249,2.1382,36848.0,0.000500000000000167
2005-02-15 23:00:00,2.1386,2.1327,2.1302,2.1409,37663.0,0.000500000000000167
2005-02-16 23:00:00,2.1438,2.1386,2.1373,2.1479,36418.0,0.0004999999999997229
2005-02-17 23:00:00,2.142,2.1438,2.1327,2.1472,29691.0,0.0015000000000000568
2005-02-19 23:00:00,2.1382,2.1414,2.1378,2.1423,424.0,0.0015000000000000568
2005-02-20 23:00:00,2.1398,2.1382,2.1361,2.1426,19436.0,0.0004999999999997229
2005-02-21 23:00:00,2.1557,2.1398,2.1352,2.1561,38334.0,0.000500000000000167
2005-02-22 23:00:00,2.1512,2.1557,2.1441,2.1604,37195.0,0.000500000000000167
2005-02-23 23:00:00,2.1541,2.1512,2.1495,2.1607,38182.0,0.0004999999999997229
2005-02-24 23:00:00,2.1598,2.1541,2.1466,2.1605,36190.0,0.0015000000000000568
2005-02-25 23:00:00,2.1598,2.1598,2.1598,2.1598,2.0,0.0015000000000000568
2005-02-26 23:00:00,2.1597,2.1595,2.1588,2.16,121.0,0.0015000000000000568
2005-02-27 23:00:00,2.1452,2.1597,2.1444,2.1619,36063.0,0.000500000000000167
2005-02-28 23:00:00,2.1395,2.1454,2.1374,2.1479,35423.0,0.000500000000000167
2005-03-01 23:00:00,2.1358,2.1395,2.1305,2.1423,36164.0,0.0004999999999997229
2005-03-02 23:00:00,2.1356,2.1358,2.1326,2.1411,33784.0,0.0004999999999997229
2005-03-03 23:00:00,2.1508,2.1356,2.132,2.1539,31365.0,0.0015000000000000568
2005-03-04 23:00:00,2.1508,2.1508,2.1508,2.1508,1.0,0.0015000000000000568
2005-03-05 23:00:00,2.1508,2.1509,2.1501,2.1517,152.0,0.0015000000000000568
