time,close,open,low,high,volume,spread
2005-01-01 23:00:00,62.86,62.75,62.72,62.89,285.0,0.10999999999999943
2005-01-02 23:00:00,62.69,62.85,62.58,63.09,31310.0,0.03999999999999915
2005-01-03 23:00:00,63.33,62.69,62.58,63.54,42613.0,0.03999999999999915
2005-01-04 23:00:00,63.22,63.33,63.0,63.61,39340.0,0.030000000000001137
2005-01-05 23:00:00,63.62,63.22,63.11,63.75,38233.0,0.03999999999999915
2005-01-06 23:00:00,63.51,63.62,63.23,63.73,46152.0,0.10999999999999943
2005-01-08 23:00:00,63.51,63.54,63.49,63.58,197.0,0.10999999999999943
2005-01-09 23:00:00,63.49,63.51,63.3,63.55,29965.0,0.030000000000001137
2005-01-10 23:00:00,63.03,63.49,62.96,63.49,45630.0,0.030000000000001137
2005-01-11 23:00:00,62.64,63.03,62.41,63.15,43987.0,0.030000000000001137
2005-01-12 23:00:00,62.78,62.64,62.59,63.05,46156.0,0.030000000000001137
2005-01-13 23:00:00,62.25,62.78,62.16,62.99,51331.0,0.10999999999999943
2005-01-14 23:00:00,62.25,62.25,62.25,62.25,1.0,0.10999999999999943
2005-01-15 23:00:00,62.21,62.22,62.19,62.33,453.0,0.10999999999999943
2005-01-16 23:00:00,62.51,62.2,62.12,62.54,19959.0,0.030000000000001137
2005-01-17 23:00:00,62.5,62.51,62.43,62.88,32288.0,0.030000000000001137
2005-01-18 23:00:00,62.9,62.5,62.47,63.05,32833.0,0.030000000000001137
2005-01-19 23:00:00,63.1,62.9,62.61,63.19,35105.0,0.030000000000001137
2005-01-20 23:00:00,62.81,63.1,62.75,63.38,29403.0,0.10999999999999943
2005-01-21 23:00:00,62.81,62.82,62.81,62.82,16.0,0.10999999999999943
2005-01-22 23:00:00,62.86,62.81,62.79,62.88,272.0,0.10999999999999943
2005-01-23 23:00:00,62.85,62.86,62.79,63.04,24726.0,0.030000000000001137
2005-01-24 23:00:00,63.43,62.85,62.74,63.59,33273.0,0.030000000000001137
2005-01-25 23:00:00,63.12,63.43,62.99,63.46,30511.0,0.030000000000001137
2005-01-26 23:00:00,62.95,63.12,62.93,63.33,31267.0,0.02999999999999403
2005-01-27 23:00:00,63.1,62.95,62.86,63.43,24420.0,0.10999999999999943
2005-01-28 23:00:00,63.1,63.1,63.1,63.1,3.0,0.10999999999999943
2005-01-29 23:00:00,63.33,63.22,63.17,63.33,150.0,0.10999999999999943
2005-01-30 23:00:00,63.32,63.33,63.1,63.41,25607.0,0.030000000000001137
2005-01-31 23:00:00,63.26,63.32,63.17,63.38,27153.0,0.030000000000001137
2005-02-01 23:00:00,63.33,63.26,63.17,63.54,28176.0,0.030000000000001137
2005-02-02 23:00:00,63.76,63.33,63.32,63.89,30245.0,0.030000000000001137
2005-02-03 23:00:00,63.62,63.76,63.28,63.92,29420.0,0.10999999999999943
2005-02-04 23:00:00,63.93,63.63,63.62,63.93,99.0,0.11000000000000654
2005-02-05 23:00:00,63.73,63.62,63.58,63.77,707.0,0.10000000000000142
2005-02-06 23:00:00,63.85,63.73,63.5,63.94,28821.0,0.030000000000001137
2005-02-07 23:00:00,64.23,63.85,63.75,64.23,30638.0,0.030000000000001137
