time,close,open,low,high,volume,spread
2005-01-01 23:00:00,10.8234,10.8248,10.784,10.828,232.0,0.10000000000000142
2005-01-02 23:00:00,10.7424,10.8234,10.6777,10.8409,30133.0,0.05000000000000071
2005-01-03 23:00:00,10.9514,10.7424,10.721,11.0764,39279.0,0.05000000000000071
2005-01-04 23:00:00,11.1362,10.949,10.9231,11.2873,40676.0,0.02999999999999936
2005-01-05 23:00:00,11.4701,11.1357,11.0953,11.5015,38223.0,0.02999999999999936
2005-01-06 23:00:00,11.3403,11.4701,11.2713,11.4896,39054.0,0.10000000000000142
2005-01-08 23:00:00,11.3478,11.3336,11.3318,11.3713,175.0,0.10000000000000142
2005-01-09 23:00:00,11.2608,11.3466,11.1866,11.396,34224.0,0.030000000000001137
2005-01-10 23:00:00,11.1799,11.2596,11.1295,11.2959,35606.0,0.02999999999999936
2005-01-11 23:00:00,11.2407,11.1799,11.1401,11.3818,36934.0,0.02999999999999936
2005-01-12 23:00:00,11.3419,11.2419,11.2098,11.3815,40463.0,0.02999999999999936
2005-01-13 23:00:00,11.2531,11.3413,11.1728,11.4706,38184.0,0.09999999999999964
2005-01-15 23:00:00,11.2687,11.2471,11.2459,11.2719,201.0,0.09999999999999964
2005-01-16 23:00:00,11.217,11.2687,11.1774,11.3718,23575.0,0.02999999999999936
2005-01-17 23:00:00,11.3601,11.217,11.163,11.3719,37746.0,0.030000000000001137
2005-01-18 23:00:00,11.2949,11.3601,11.2223,11.3686,44612.0,0.02999999999999936
2005-01-19 23:00:00,11.334,11.2949,11.2578,11.4556,39736.0,0.030000000000001137
2005-01-20 23:00:00,11.186,11.3334,11.1496,11.3809,36650.0,0.09999999999999964
2005-01-21 23:00:00,11.1848,11.1854,11.1842,11.1854,8.0,0.10000000000000142
2005-01-22 23:00:00,11.1658,11.1926,11.1444,11.1926,58.0,0.09999999999999964
2005-01-23 23:00:00,11.1566,11.1658,11.1239,11.2444,33933.0,0.030000000000001137
2005-01-24 23:00:00,11.1143,11.1566,11.0831,11.1938,36228.0,0.02999999999999936
2005-01-25 23:00:00,11.1659,11.1143,11.1003,11.2502,36281.0,0.02999999999999936
2005-01-26 23:00:00,11.2041,11.1659,11.1106,11.2257,42033.0,0.02999999999999936
