time,close,open,low,high,volume,spread
2005-01-01 23:00:00,139.12,139.05,138.98,139.25,408.0,0.09999999999999432
2005-01-02 23:00:00,138.39,139.11,138.14,139.32,40013.0,0.030000000000001137
2005-01-03 23:00:00,138.84,138.39,137.82,138.99,42580.0,0.030000000000001137
2005-01-04 23:00:00,138.09,138.85,137.76,138.98,35025.0,0.030000000000001137
2005-01-05 23:00:00,138.3,138.09,137.88,138.62,34301.0,0.030000000000001137
2005-01-06 23:00:00,136.7,138.3,136.56,138.52,35055.0,0.10000000000002274
2005-01-07 23:00:00,136.7,136.7,136.7,136.705,3.0,0.10000000000002274
2005-01-08 23:00:00,136.84,136.765,136.695,136.865,332.0,0.09999999999999432
2005-01-09 23:00:00,136.398,136.82,136.233,137.045,25539.0,0.027000000000015234
2005-01-10 23:00:00,135.405,136.398,135.38,136.977,31170.0,0.026999999999986812
2005-01-11 23:00:00,135.772,135.405,135.047,136.125,31347.0,0.027000000000015234
2005-01-12 23:00:00,135.375,135.772,135.107,136.167,31197.0,0.026999999999986812
2005-01-13 23:00:00,133.735,135.365,133.3,135.48,47474.0,0.09999999999999432
2005-01-14 23:00:00,133.725,133.725,133.725,133.725,1.0,0.09999999999999432
2005-01-15 23:00:00,133.625,133.64,133.51,133.71,771.0,0.09999999999999432
2005-01-16 23:00:00,133.41,133.595,133.259,133.98,29649.0,0.027000000000015234
2005-01-17 23:00:00,133.118,133.42,133.108,134.393,45541.0,0.027000000000015234
2005-01-18 23:00:00,133.694,133.108,132.983,134.373,45637.0,0.027000000000015234
2005-01-19 23:00:00,134.051,133.694,133.062,134.269,34728.0,0.027000000000015234
2005-01-20 23:00:00,133.885,134.041,133.799,134.833,30053.0,0.10000000000002274
2005-01-21 23:00:00,133.855,133.875,133.855,133.875,2.0,0.10000000000002274
2005-01-22 23:00:00,133.985,133.92,133.9,134.13,546.0,0.09999999999999432
2005-01-23 23:00:00,134.033,133.995,133.809,134.734,27489.0,0.027000000000015234
2005-01-24 23:00:00,135.009,134.033,133.609,135.344,34523.0,0.027000000000015234
2005-01-25 23:00:00,134.735,135.019,134.214,135.069,30904.0,0.026999999999986812
2005-01-26 23:00:00,133.982,134.725,133.962,135.453,31976.0,0.026999999999986812
2005-01-27 23:00:00,134.595,133.982,133.772,135.151,28907.0,0.09999999999999432
2005-01-28 23:00:00,134.595,134.605,134.585,134.605,4.0,0.09999999999999432
2005-01-29 23:00:00,134.925,134.815,134.715,134.965,281.0,0.09999999999999432
2005-01-30 23:00:00,135.18,134.935,134.497,135.265,27904.0,0.026999999999986812
2005-01-31 23:00:00,135.252,135.18,135.04,135.565,26864.0,0.026999999999986812
2005-02-01 23:00:00,134.919,135.252,134.889,135.797,28340.0,0.026999999999986812
2005-02-02 23:00:00,135.529,134.929,134.889,135.784,29733.0,0.027000000000015234
2005-02-03 23:00:00,133.895,135.529,133.758,135.609,30262.0,0.09999999999999432
2005-02-04 23:00:00,132.955,133.915,132.955,133.925,110.0,0.09999999999999432
2005-02-05 23:00:00,134.145,134.095,134.005,134.175,803.0,0.09999999999999432
2005-02-06 23:00:00,133.732,134.145,133.55,134.47,26751.0,0.026999999999986812
2005-02-07 23:00:00,135.055,133.742,133.632,135.224,25303.0,0.026999999999986812
2005-02-08 23:00:00,135.22,135.065,134.65,135.482,36744.0,0.030000000000001137
2005-02-09 23:00:00,136.24,135.23,135.15,136.349,31650.0,0.026999999999986812
2005-02-10 23:00:00,135.965,136.24,135.795,136.34,21354.0,0.09999999999999432
2005-02-11 23:00:00,135.965,135.965,135.965,135.965,1.0,0.09999999999999432
2005-02-12 23:00:00,135.715,135.93,135.675,136.015,327.0,0.09999999999999432
2005-02-13 23:00:00,136.34,135.725,135.33,136.41,27094.0,0.026999999999986812
2005-02-14 23:00:00,136.012,136.36,135.547,136.588,29805.0,0.026999999999986812
2005-02-15 23:00:00,137.344,136.002,135.942,137.419,32487.0,0.027000000000015234
2005-02-16 23:00:00,137.941,137.354,137.219,138.035,28262.0,0.026999999999986812
2005-02-17 23:00:00,138.055,137.941,137.457,138.295,21642.0,0.09999999999999432
2005-02-19 23:00:00,137.865,138.005,137.835,138.135,532.0,0.09999999999999432
2005-02-20 23:00:00,137.942,137.865,137.627,138.16,12566.0,0.030000000000001137
2005-02-21 23:00:00,137.919,137.932,137.1,138.146,29096.0,0.026999999999986812
2005-02-22 23:00:00,138.509,137.919,137.829,138.85,31008.0,0.027000000000015234
2005-02-23 23:00:00,139.075,138.529,138.435,139.321,29987.0,0.027000000000015234
2005-02-24 23:00:00,139.324,139.075,138.52,139.366,27077.0,0.09999999999999432
2005-02-25 23:00:00,139.324,139.324,139.324,139.324,1.0,0.09999999999999432
2005-02-26 23:00:00,139.354,139.294,139.254,139.394,165.0,0.09999999999999432
2005-02-27 23:00:00,138.387,139.324,138.018,139.384,27679.0,0.026999999999986812
2005-02-28 23:00:00,137.643,138.377,137.456,138.397,27848.0,0.030000000000001137
2005-03-01 23:00:00,137.661,137.653,137.306,137.946,24420.0,0.026999999999986812
2005-03-02 23:00:00,138.023,137.651,137.561,138.146,22144.0,0.030000000000001137
2005-03-03 23:00:00,138.639,138.023,137.938,138.709,21990.0,0.09999999999999432
2005-03-04 23:00:00,138.639,138.639,138.639,138.639,1.0,0.09999999999999432
2005-03-05 23:00:00,138.625,138.645,138.535,138.685,231.0,0.09999999999999432
2005-03-06 23:00:00,138.982,138.625,138.3,138.987,19597.0,0.026999999999986812
2005-03-07 23:00:00,139.657,138.992,138.722,139.767,22914.0,0.026999999999986812
2005-03-08 23:00:00,139.189,139.657,138.624,139.862,29455.0,0.027000000000015234
2005-03-09 23:00:00,139.717,139.169,139.104,139.953,31199.0,0.026999999999986812
2005-03-10 23:00:00,139.905,139.717,139.414,140.037,25474.0,0.09999999999999432
2005-03-11 23:00:00,139.895,139.895,139.895,139.895,2.0,0.09999999999999432
2005-03-12 23:00:00,139.725,139.91,139.63,139.91,480.0,0.09999999999999432
2005-03-13 23:00:00,140.144,139.735,139.655,140.699,27944.0,0.026999999999986812
2005-03-14 23:00:00,139.095,140.144,138.915,140.299,27898.0,0.030000000000001137
2005-03-15 23:00:00,139.729,139.105,138.842,139.934,24117.0,0.026999999999986812
