time,close,open,low,high,volume,spread
2005-01-01 23:00:00,1.5448,1.5465,1.5446,1.5473,367.0,0.001000000000000112
2005-01-02 23:00:00,1.5458,1.5447,1.541,1.548,35034.0,0.00039999999999995595
2005-01-03 23:00:00,1.5502,1.5458,1.5438,1.5528,38877.0,0.00019999999999997797
2005-01-04 23:00:00,1.5494,1.5502,1.549,1.5545,31577.0,0.00019999999999997797
2005-01-05 23:00:00,1.5477,1.5494,1.5461,1.5512,28595.0,0.00019999999999997797
2005-01-06 23:00:00,1.5458,1.5477,1.5457,1.5497,29793.0,0.0009999999999998899
2005-01-08 23:00:00,1.5462,1.5465,1.5461,1.5471,188.0,0.0009999999999998899
2005-01-09 23:00:00,1.5461,1.5462,1.545,1.5487,23056.0,0.00019999999999997797
2005-01-10 23:00:00,1.551,1.5461,1.5441,1.5514,25993.0,0.00019999999999997797
2005-01-11 23:00:00,1.5487,1.551,1.5451,1.5515,26701.0,0.00019999999999997797
2005-01-12 23:00:00,1.549,1.5487,1.5469,1.55,24800.0,0.00029999999999996696
2005-01-13 23:00:00,1.5463,1.5491,1.5461,1.5509,38326.0,0.0009999999999998899
2005-01-15 23:00:00,1.5466,1.5481,1.546,1.5481,343.0,0.001000000000000112
2005-01-16 23:00:00,1.5461,1.5466,1.5435,1.5493,23887.0,0.00029999999999996696
2005-01-17 23:00:00,1.5437,1.5462,1.5424,1.5478,38508.0,0.00029999999999996696
2005-01-18 23:00:00,1.543,1.5437,1.5401,1.5455,38901.0,0.00019999999999997797
2005-01-19 23:00:00,1.5426,1.543,1.5403,1.5438,40083.0,0.00019999999999997797
2005-01-20 23:00:00,1.5455,1.5426,1.5417,1.5502,38439.0,0.0009999999999998899
2005-01-21 23:00:00,1.5454,1.5455,1.5453,1.5455,9.0,0.0009999999999998899
2005-01-22 23:00:00,1.5459,1.5457,1.5453,1.5463,442.0,0.0009999999999998899
2005-01-23 23:00:00,1.5452,1.5459,1.5437,1.5477,33971.0,0.00020000000000020002
2005-01-24 23:00:00,1.5479,1.545,1.5435,1.5503,38565.0,0.00019999999999997797
2005-01-25 23:00:00,1.5478,1.5479,1.5463,1.5506,36066.0,0.00019999999999997797
2005-01-26 23:00:00,1.5444,1.5478,1.5442,1.5482,35792.0,0.00039999999999995595
2005-01-27 23:00:00,1.5465,1.5443,1.5439,1.549,32420.0,0.001000000000000112
2005-01-28 23:00:00,1.5467,1.5467,1.5466,1.5467,5.0,0.001000000000000112
2005-01-29 23:00:00,1.5473,1.5473,1.5463,1.5476,197.0,0.001000000000000112
2005-01-30 23:00:00,1.55,1.5473,1.5466,1.5507,33547.0,0.00029999999999996696
2005-01-31 23:00:00,1.5535,1.55,1.5496,1.5546,33433.0,0.00029999999999996696
2005-02-01 23:00:00,1.5541,1.5535,1.5512,1.5563,36398.0,0.00029999999999996696
2005-02-02 23:00:00,1.5593,1.5541,1.5536,1.5601,34500.0,0.000400000000000178
2005-02-03 23:00:00,1.5582,1.5593,1.5566,1.5613,35912.0,0.0009999999999998899
2005-02-04 23:00:00,1.554,1.5581,1.554,1.5583,110.0,0.0009999999999998899
2005-02-05 23:00:00,1.5583,1.5584,1.5579,1.559,851.0,0.0009999999999998899
2005-02-06 23:00:00,1.5619,1.5583,1.5567,1.5623,25805.0,0.00029999999999996696
2005-02-07 23:00:00,1.5591,1.5619,1.5582,1.5632,22030.0,0.00029999999999996696
2005-02-08 23:00:00,1.5579,1.5591,1.5562,1.5607,33933.0,0.00029999999999996696
2005-02-09 23:00:00,1.5559,1.5579,1.5537,1.56,35659.0,0.00019999999999997797
2005-02-10 23:00:00,1.5572,1.5559,1.5527,1.5585,27982.0,0.001000000000000112
