time,close,open,low,high,volume,spread
2005-01-01 23:00:00,2.4579,2.4523,2.4507,2.4583,236.0,0.002000000000000224
2005-01-02 23:00:00,2.4464,2.4576,2.4383,2.4646,34469.0,0.0006999999999997009
2005-01-03 23:00:00,2.4614,2.4464,2.4407,2.4624,57687.0,0.000500000000000167
2005-01-04 23:00:00,2.4614,2.4611,2.4548,2.4691,58119.0,0.000500000000000167
2005-01-05 23:00:00,2.4647,2.4614,2.4568,2.4731,51317.0,0.0004999999999997229
2005-01-06 23:00:00,2.4691,2.464,2.4561,2.4762,51468.0,0.0019999999999997797
2005-01-08 23:00:00,2.469,2.4676,2.4673,2.4748,337.0,0.002000000000000224
2005-01-09 23:00:00,2.4755,2.4687,2.4642,2.4763,46275.0,0.000500000000000167
2005-01-10 23:00:00,2.4655,2.4753,2.4566,2.4774,50508.0,0.000500000000000167
2005-01-11 23:00:00,2.4651,2.4655,2.4569,2.4816,52705.0,0.0004999999999997229
2005-01-12 23:00:00,2.4589,2.4654,2.4506,2.4722,52594.0,0.000500000000000167
2005-01-13 23:00:00,2.4642,2.4589,2.4555,2.4727,56528.0,0.002000000000000224
2005-01-15 23:00:00,2.4609,2.4629,2.4587,2.4629,200.0,0.0019999999999997797
2005-01-16 23:00:00,2.4534,2.4609,2.4482,2.4681,31714.0,0.000500000000000167
2005-01-17 23:00:00,2.4704,2.4537,2.4533,2.4828,55739.0,0.0004999999999997229
2005-01-18 23:00:00,2.4598,2.4704,2.4496,2.4749,62483.0,0.000500000000000167
2005-01-19 23:00:00,2.4671,2.4598,2.4543,2.4692,55244.0,0.000500000000000167
2005-01-20 23:00:00,2.4388,2.467,2.4295,2.4692,52506.0,0.0019999999999997797
2005-01-21 23:00:00,2.4386,2.4387,2.4381,2.4389,60.0,0.0019999999999997797
2005-01-22 23:00:00,2.4416,2.4408,2.4405,2.4438,239.0,0.0019999999999997797
2005-01-23 23:00:00,2.4418,2.4416,2.4322,2.4465,45273.0,0.0004999999999997229
2005-01-24 23:00:00,2.4357,2.4418,2.4308,2.4471,52498.0,0.0004999999999997229
2005-01-25 23:00:00,2.4283,2.4357,2.4273,2.442,52849.0,0.0004999999999997229
2005-01-26 23:00:00,2.4306,2.4287,2.4213,2.4355,59893.0,0.0005999999999999339
2005-01-27 23:00:00,2.4351,2.4306,2.4232,2.4415,55689.0,0.002000000000000224
2005-01-28 23:00:00,2.4351,2.4354,2.4347,2.4354,89.0,0.002000000000000224
2005-01-29 23:00:00,2.4379,2.4342,2.4342,2.4398,298.0,0.002000000000000224
2005-01-30 23:00:00,2.4271,2.4382,2.4233,2.4387,51035.0,0.000500000000000167
2005-01-31 23:00:00,2.4339,2.4271,2.4257,2.4455,50384.0,0.000500000000000167
2005-02-01 23:00:00,2.4233,2.4339,2.421,2.4385,50737.0,0.000500000000000167
2005-02-02 23:00:00,2.4414,2.4234,2.4228,2.4487,57190.0,0.000500000000000167
2005-02-03 23:00:00,2.434,2.4417,2.4324,2.4505,53396.0,0.0019999999999997797
2005-02-04 23:00:00,2.4302,2.4338,2.4302,2.4344,194.0,0.0019999999999997797
2005-02-05 23:00:00,2.4364,2.4352,2.4352,2.4405,397.0,0.002000000000000224
2005-02-06 23:00:00,2.4203,2.4361,2.4106,2.4427,53589.0,0.0004999999999997229
2005-02-07 23:00:00,2.4199,2.4203,2.4162,2.4332,52148.0,0.0004999999999997229
