index,time,close,open,low,high,volume,spread,hurst,half_life
15,2010-01-04 10:00:00,1.2664,1.26471,1.26341,1.26652,1327.0,0.0010000000000001,1000.0,0.0
39,2010-01-05 10:00:00,1.27678,1.2753,1.27451,1.27746,1483.0,0.0009999999999998,1000.0,0.0
63,2010-01-06 10:00:00,1.27519,1.27591,1.27347,1.2772,1466.0,0.0009999999999998,1000.0,0.0
87,2010-01-07 10:00:00,1.28236,1.28338,1.28168,1.28395,1045.0,0.0010000000000001,1000.0,0.0
111,2010-01-08 10:00:00,1.28044,1.28023,1.2795,1.28105,971.0,0.0009999999999998,1000.0,0.0
140,2010-01-11 10:00:00,1.29282,1.29211,1.29155,1.29287,970.0,0.0009999999999998,1000.0,0.0
164,2010-01-12 10:00:00,1.28879,1.28866,1.28683,1.28975,2022.0,0.0009999999999998,1000.0,0.0
188,2010-01-13 10:00:00,1.28453,1.28321,1.28257,1.28624,1577.0,0.0010000000000001,1000.0,0.0
212,2010-01-14 10:00:00,1.28902,1.28993,1.2886,1.29083,892.0,0.0009999999999998,1000.0,0.0
236,2010-01-15 10:00:00,1.2863,1.28656,1.28612,1.28843,893.0,0.0010000000000001,1000.0,0.0
265,2010-01-18 10:00:00,1.28434,1.28294,1.28229,1.28469,493.0,0.0009999999999998,1000.0,0.0
289,2010-01-19 10:00:00,1.28169,1.28441,1.28023,1.28492,1640.0,0.0010000000000001,1000.0,0.0
313,2010-01-20 10:00:00,1.2762,1.27803,1.27561,1.27892,1508.0,0.0009999999999998,1000.0,0.0
337,2010-01-21 10:00:00,1.27699,1.27541,1.27404,1.27741,2380.0,0.0009999999999998,1000.0,0.0
361,2010-01-22 10:00:00,1.26995,1.27075,1.26825,1.27164,1354.0,0.0010000000000001,1000.0,0.0
391,2010-01-25 10:00:00,1.26709,1.26918,1.26589,1.2695,1201.0,0.0009999999999998,1000.0,0.0
415,2010-01-26 10:00:00,1.26101,1.25944,1.25831,1.26115,1787.0,0.0010000000000001,1000.0,0.0
439,2010-01-27 10:00:00,1.26103,1.26025,1.25978,1.26267,1461.0,0.0009999999999998,1000.0,0.0
463,2010-01-28 10:00:00,1.26655,1.26479,1.26416,1.2669,1373.0,0.0009999999999998,1000.0,0.0
487,2010-01-29 10:00:00,1.25393,1.25592,1.25387,1.25637,1548.0,0.0010000000000001,1000.0,0.0
516,2010-02-01 10:00:00,1.24719,1.24607,1.24508,1.24825,1487.0,0.0009999999999998,1000.0,0.0
540,2010-02-02 10:00:00,1.24114,1.24185,1.24004,1.2443,1234.0,0.0010000000000001,1000.0,0.0
564,2010-02-03 10:00:00,1.25128,1.25215,1.25106,1.25342,1442.0,0.0010000000000001,1000.0,0.0
588,2010-02-04 10:00:00,1.24382,1.24337,1.24175,1.2441,1681.0,0.0010000000000001,1000.0,0.0
612,2010-02-05 10:00:00,1.22797,1.2281,1.22724,1.23064,1668.0,0.0009999999999998,1000.0,0.0
643,2010-02-08 10:00:00,1.23431,1.23542,1.23311,1.23634,1155.0,0.0009999999999998,1000.0,0.0
