index,time,close,open,low,high,volume,spread,hurst,half_life
15,2010-01-04 10:00:00,2.26724,2.26105,2.26066,2.2685,3334.0,0.0003999999999999,1000.0,0.0
39,2010-01-05 10:00:00,2.23989,2.23895,2.238,2.24433,2546.0,0.0003999999999999,1000.0,0.0
63,2010-01-06 10:00:00,2.23516,2.23983,2.2317,2.24151,3194.0,0.0003999999999999,1000.0,0.0
87,2010-01-07 10:00:00,2.22498,2.22316,2.22254,2.22588,1841.0,0.0003999999999999,1000.0,0.0
111,2010-01-08 10:00:00,2.24111,2.23821,2.23787,2.24203,2276.0,0.0003999999999999,1000.0,0.0
140,2010-01-11 10:00:00,2.24134,2.23794,2.23601,2.24145,1506.0,0.0003999999999999,1000.0,0.0
164,2010-01-12 10:00:00,2.24303,2.24041,2.23885,2.2448,2818.0,0.0003999999999999,1000.0,0.0
188,2010-01-13 10:00:00,2.25526,2.25138,2.24976,2.2589,3128.0,0.0004000000000004,1000.0,0.0
212,2010-01-14 10:00:00,2.25893,2.25899,2.25757,2.2615,1976.0,0.0003999999999999,1000.0,0.0
236,2010-01-15 10:00:00,2.26479,2.26777,2.2645,2.26814,1835.0,0.0003999999999999,1000.0,0.0
266,2010-01-18 10:00:00,2.27061,2.27158,2.26884,2.27224,1778.0,0.0003999999999999,1000.0,0.0
290,2010-01-19 10:00:00,2.28106,2.27421,2.27306,2.28557,3939.0,0.0003999999999999,1000.0,0.0
314,2010-01-20 10:00:00,2.27762,2.27302,2.27089,2.27919,3313.0,0.0003999999999999,1000.0,0.0
338,2010-01-21 10:00:00,2.26715,2.26696,2.26576,2.27126,3665.0,0.0003999999999999,1000.0,0.0
362,2010-01-22 10:00:00,2.27066,2.27973,2.26795,2.27983,3485.0,0.0003999999999999,1000.0,0.0
392,2010-01-25 10:00:00,2.26138,2.26346,2.25989,2.26434,1636.0,0.0003999999999999,1000.0,0.0
416,2010-01-26 10:00:00,2.26798,2.28222,2.26673,2.28327,4666.0,0.0003999999999999,1000.0,0.0
440,2010-01-27 10:00:00,2.27423,2.26705,2.26705,2.27531,2658.0,0.0003999999999999,1000.0,0.0
464,2010-01-28 10:00:00,2.27848,2.28043,2.27727,2.28064,1918.0,0.0003999999999999,1000.0,0.0
488,2010-01-29 10:00:00,2.26775,2.26932,2.2647,2.27059,2255.0,0.0003999999999999,1000.0,0.0
517,2010-02-01 10:00:00,2.24713,2.24852,2.24352,2.25127,3485.0,0.0003999999999999,1000.0,0.0
541,2010-02-02 10:00:00,2.2461,2.24705,2.24508,2.25008,2117.0,0.0003999999999999,1000.0,0.0
565,2010-02-03 10:00:00,2.25391,2.25812,2.25204,2.2598,2333.0,0.0003999999999999,1000.0,0.0
589,2010-02-04 10:00:00,2.23996,2.24507,2.23987,2.24533,2568.0,0.0003999999999999,1000.0,0.0
613,2010-02-05 10:00:00,2.23362,2.23042,2.22753,2.23477,2456.0,0.0003999999999999,1000.0,0.0
643,2010-02-08 10:00:00,2.21447,2.21942,2.21447,2.2196,1640.0,0.0003999999999999,1000.0,0.0
667,2010-02-09 10:00:00,2.21146,2.21326,2.21023,2.21513,1990.0,0.0003999999999999,1000.0,0.0
691,2010-02-10 10:00:00,2.22814,2.22175,2.22175,2.22891,2247.0,0.0004000000000004,1000.0,0.0
715,2010-02-11 10:00:00,2.20034,2.1996,2.19708,2.20121,2031.0,0.0003999999999999,1000.0,0.0
739,2010-02-12 10:00:00,2.21139,2.21879,2.20999,2.22033,2052.0,0.0003999999999999,1000.0,0.0
769,2010-02-15 10:00:00,2.21101,2.21178,2.21029,2.21316,1054.0,0.0003999999999999,1000.0,0.0
