index,time,close,open,low,high,volume,spread,hurst,half_life
15,2010-01-04 10:00:00,1.49708,1.49215,1.49207,1.49717,1521.0,0.00045,1000.0,0.0
39,2010-01-05 10:00:00,1.4977,1.49814,1.49608,1.49863,1575.0,0.0002699999999999,1000.0,0.0
63,2010-01-06 10:00:00,1.49165,1.49014,1.48933,1.49232,1542.0,0.0007000000000001,1000.0,0.0
87,2010-01-07 10:00:00,1.48235,1.48005,1.47992,1.48396,1821.0,0.0007999999999999,1000.0,0.0
111,2010-01-08 10:00:00,1.47981,1.48054,1.47923,1.48188,1142.0,0.0003499999999998,1000.0,0.0
140,2010-01-11 10:00:00,1.49339,1.49074,1.49031,1.49344,1271.0,0.00038,1000.0,0.0
164,2010-01-12 10:00:00,1.49771,1.49632,1.49616,1.49793,1456.0,0.0003699999999999,1000.0,0.0
188,2010-01-13 10:00:00,1.50162,1.50359,1.49981,1.50405,2002.0,0.0008000000000001,1000.0,0.0
212,2010-01-14 10:00:00,1.49402,1.49769,1.49402,1.498,1267.0,0.0005000000000001,1000.0,0.0
236,2010-01-15 10:00:00,1.47895,1.47895,1.47864,1.48032,1025.0,0.0007999999999999,1000.0,0.0
265,2010-01-18 10:00:00,1.47639,1.47706,1.47612,1.47798,758.0,0.0002999999999999,1000.0,0.0
289,2010-01-19 10:00:00,1.47598,1.47852,1.47575,1.47859,1529.0,0.0009999999999998,1000.0,0.0
313,2010-01-20 10:00:00,1.47104,1.4708,1.47043,1.47252,1348.0,0.0003000000000001,1000.0,0.0
337,2010-01-21 10:00:00,1.47631,1.47726,1.47505,1.47817,2085.0,0.0002999999999999,1000.0,0.0
361,2010-01-22 10:00:00,1.48202,1.48068,1.48037,1.48302,1526.0,0.00032,1000.0,0.0
389,2010-01-25 10:00:00,1.49507,1.4923,1.49216,1.49533,1323.0,0.00032,1000.0,0.0
413,2010-01-26 10:00:00,1.49848,1.49491,1.49454,1.49924,2676.0,0.0003299999999999,1000.0,0.0
437,2010-01-27 10:00:00,1.49788,1.49643,1.49602,1.49813,1667.0,0.0003199999999998,1000.0,0.0
461,2010-01-28 10:00:00,1.48301,1.48425,1.48287,1.48456,1512.0,0.00035,1000.0,0.0
485,2010-01-29 10:00:00,1.48587,1.48605,1.48552,1.48735,1600.0,0.0007999999999999,1000.0,0.0
514,2010-02-01 10:00:00,1.48899,1.48504,1.48504,1.4891,1571.0,0.00045,1000.0,0.0
538,2010-02-02 10:00:00,1.47471,1.47503,1.47369,1.47619,1492.0,0.0002699999999999,1000.0,0.0
562,2010-02-03 10:00:00,1.48027,1.47784,1.47769,1.48096,1818.0,0.0002699999999999,1000.0,0.0
586,2010-02-04 10:00:00,1.47218,1.47068,1.47021,1.47227,1723.0,0.0002999999999999,1000.0,0.0
610,2010-02-05 10:00:00,1.4712,1.47124,1.46918,1.47137,2196.0,0.0002799999999998,1000.0,0.0
640,2010-02-08 10:00:00,1.46283,1.4614,1.46116,1.4634,1255.0,0.0003199999999998,1000.0,0.0
664,2010-02-09 10:00:00,1.46624,1.46678,1.46611,1.46895,1548.0,0.0007999999999999,1000.0,0.0
688,2010-02-10 10:00:00,1.46978,1.47008,1.46838,1.47034,1201.0,0.0002999999999999,1000.0,0.0
712,2010-02-11 10:00:00,1.45506,1.45679,1.45426,1.45698,1346.0,0.0002899999999999,1000.0,0.0
736,2010-02-12 10:00:00,1.42845,1.43204,1.42777,1.43233,1824.0,0.0007999999999999,1000.0,0.0
765,2010-02-15 10:00:00,1.42809,1.42855,1.42784,1.42957,1045.0,0.0002699999999999,1000.0,0.0
789,2010-02-16 10:00:00,1.42858,1.43096,1.4284,1.43116,1184.0,0.00025,1000.0,0.0
813,2010-02-17 10:00:00,1.43401,1.43653,1.43343,1.43696,1646.0,0.00028,1000.0,0.0
837,2010-02-18 10:00:00,1.41981,1.42069,1.41969,1.42165,1572.0,0.0002599999999999,1000.0,0.0
861,2010-02-19 10:00:00,1.41726,1.41582,1.4155,1.41843,1989.0,0.0002599999999999,1000.0,0.0
890,2010-02-22 10:00:00,1.41447,1.41406,1.41371,1.41562,1319.0,0.0002600000000001,1000.0,0.0
914,2010-02-23 10:00:00,1.42037,1.42187,1.41977,1.42297,2489.0,0.0002600000000001,1000.0,0.0
