index,time,close,open,low,high,volume,spread,hurst,half_life
15,2010-01-04 10:00:00,1.58959,1.58614,1.58551,1.58995,2235.0,0.0002999999999999,1000.0,0.0
39,2010-01-05 10:00:00,1.57665,1.57721,1.57576,1.57889,2264.0,0.0002299999999999,1000.0,0.0
63,2010-01-06 10:00:00,1.57203,1.56977,1.56926,1.57282,2096.0,0.0003999999999999,1000.0,0.0
87,2010-01-07 10:00:00,1.56191,1.56186,1.56152,1.56365,1749.0,0.0009000000000001,1000.0,0.0
111,2010-01-08 10:00:00,1.56287,1.56338,1.56227,1.56457,1428.0,0.0003699999999999,1000.0,0.0
140,2010-01-11 10:00:00,1.55867,1.5586,1.55739,1.55986,1796.0,0.0002999999999999,1000.0,0.0
164,2010-01-12 10:00:00,1.56219,1.56318,1.56159,1.56547,2454.0,0.00032,1000.0,0.0
188,2010-01-13 10:00:00,1.56663,1.5666,1.56486,1.56764,2395.0,0.0009000000000001,1000.0,0.0
212,2010-01-14 10:00:00,1.5606,1.56011,1.55947,1.56181,1931.0,0.00035,1000.0,0.0
236,2010-01-15 10:00:00,1.55546,1.55477,1.55318,1.55607,1635.0,0.0008999999999999,1000.0,0.0
265,2010-01-18 10:00:00,1.55454,1.55619,1.55418,1.55675,974.0,0.00031,1000.0,0.0
289,2010-01-19 10:00:00,1.55515,1.55506,1.55431,1.55767,2145.0,0.0011999999999998,1000.0,0.0
313,2010-01-20 10:00:00,1.55259,1.55062,1.5505,1.55316,2279.0,0.0002300000000001,1000.0,0.0
337,2010-01-21 10:00:00,1.5446,1.54556,1.54423,1.54711,2832.0,0.0002999999999999,1000.0,0.0
361,2010-01-22 10:00:00,1.56007,1.55886,1.55717,1.56146,2227.0,0.0002499999999998,1000.0,0.0
390,2010-01-25 10:00:00,1.56206,1.56098,1.56052,1.56243,1773.0,0.00032,1000.0,0.0
414,2010-01-26 10:00:00,1.57042,1.57089,1.57028,1.5748,3187.0,0.00024,1000.0,0.0
438,2010-01-27 10:00:00,1.56556,1.56506,1.56461,1.56644,2594.0,0.0002199999999998,1000.0,0.0
462,2010-01-28 10:00:00,1.55172,1.55488,1.55126,1.55516,2262.0,0.00028,1000.0,0.0
486,2010-01-29 10:00:00,1.56308,1.56105,1.56096,1.56381,2234.0,0.0008999999999999,1000.0,0.0
515,2010-02-01 10:00:00,1.57409,1.57371,1.57229,1.57476,2065.0,0.00025,1000.0,0.0
539,2010-02-02 10:00:00,1.58274,1.5815,1.57972,1.58379,2405.0,0.0002199999999998,1000.0,0.0
563,2010-02-03 10:00:00,1.57433,1.57276,1.57219,1.57487,2304.0,0.00024,1000.0,0.0
587,2010-02-04 10:00:00,1.5734,1.57403,1.57325,1.57515,2541.0,0.00031,1000.0,0.0
611,2010-02-05 10:00:00,1.58288,1.58449,1.58074,1.58501,2994.0,0.0002799999999998,1000.0,0.0
641,2010-02-08 10:00:00,1.57657,1.57524,1.57429,1.57766,2300.0,0.0002699999999999,1000.0,0.0
665,2010-02-09 10:00:00,1.57308,1.57507,1.57212,1.57527,2201.0,0.0008999999999999,1000.0,0.0
689,2010-02-10 10:00:00,1.57252,1.57246,1.57131,1.57321,1551.0,0.00025,1000.0,0.0
713,2010-02-11 10:00:00,1.54809,1.54927,1.54751,1.54975,1882.0,0.0002299999999999,1000.0,0.0
737,2010-02-12 10:00:00,1.53219,1.53188,1.52716,1.53291,2071.0,0.0009000000000001,1000.0,0.0
766,2010-02-15 10:00:00,1.53034,1.53129,1.52933,1.53171,1490.0,0.0002199999999998,1000.0,0.0
790,2010-02-16 10:00:00,1.52576,1.52781,1.52519,1.52808,1674.0,0.00024,1000.0,0.0
814,2010-02-17 10:00:00,1.52452,1.52728,1.52368,1.52772,1856.0,0.0002399999999997,1000.0,0.0
838,2010-02-18 10:00:00,1.51519,1.51441,1.51401,1.51623,2083.0,0.00024,1000.0,0.0
862,2010-02-19 10:00:00,1.51355,1.51222,1.51158,1.51563,2467.0,0.00024,1000.0,0.0
891,2010-02-22 10:00:00,1.51365,1.51372,1.51273,1.51509,1754.0,0.00024,1000.0,0.0
915,2010-02-23 10:00:00,1.5081,1.51016,1.50775,1.51086,2582.0,0.00024,1000.0,0.0
939,2010-02-24 10:00:00,1.52473,1.52532,1.5237,1.52639,2598.0,0.00024,1000.0,0.0
963,2010-02-25 10:00:00,1.51518,1.51649,1.51467,1.51869,2265.0,0.00024,1000.0,0.0
987,2010-02-26 10:00:00,1.52602,1.52478,1.52299,1.52688,2317.0,0.00024,1000.0,0.0
1017,2010-03-01 10:00:00,1.51563,1.51629,1.51526,1.51746,1634.0,0.0008999999999999,1000.0,0.0
1041,2010-03-02 10:00:00,1.49894,1.49952,1.49648,1.50005,3641.0,0.0009000000000001,1000.0,0.0
1065,2010-03-03 10:00:00,1.51016,1.5087,1.50846,1.51136,2778.0,0.00024,1000.0,0.0
1089,2010-03-04 10:00:00,1.5165,1.51731,1.51547,1.51743,1822.0,0.0009000000000001,1000.0,0.0
1113,2010-03-05 10:00:00,1.50616,1.50681,1.50589,1.50788,1301.0,0.00024,1000.0,0.0
1143,2010-03-08 10:00:00,1.49863,1.49846,1.49698,1.49916,1252.0,0.0002300000000001,1000.0,0.0
1167,2010-03-09 10:00:00,1.49641,1.4953,1.49515,1.49818,2890.0,0.0002199999999998,1000.0,0.0
1191,2010-03-10 10:00:00,1.48279,1.48114,1.48114,1.48369,2016.0,0.00024,1000.0,0.0
1215,2010-03-11 10:00:00,1.49022,1.49028,1.48908,1.49091,1308.0,0.0002399999999997,1000.0,0.0
1239,2010-03-12 10:00:00,1.49945,1.49692,1.49572,1.49956,2108.0,0.0002299999999999,1000.0,0.0
1268,2010-03-15 10:00:00,1.50182,1.50186,1.50118,1.50277,2108.0,0.0002699999999999,1000.0,0.0
1292,2010-03-16 10:00:00,1.49484,1.49364,1.49336,1.49531,1247.0,0.0009000000000001,1000.0,0.0
1316,2010-03-17 10:00:00,1.49368,1.49492,1.49352,1.49575,1897.0,0.00024,1000.0,0.0
1340,2010-03-18 10:00:00,1.48439,1.48406,1.4832,1.48531,1703.0,0.0008999999999999,1000.0,0.0
1364,2010-03-19 10:00:00,1.47508,1.47734,1.47418,1.47763,1676.0,0.00024,1000.0,0.0
1392,2010-03-22 10:00:00,1.48365,1.48246,1.48198,1.48394,1714.0,0.00024,1000.0,0.0
1416,2010-03-23 10:00:00,1.47635,1.47585,1.47523,1.47701,1371.0,0.0002299999999999,1000.0,0.0
1440,2010-03-24 10:00:00,1.46448,1.46259,1.4609,1.46481,2831.0,0.00024,1000.0,0.0
1464,2010-03-25 10:00:00,1.46098,1.46207,1.46002,1.46305,2211.0,0.00024,1000.0,0.0
1488,2010-03-26 10:00:00,1.4758,1.4744,1.474,1.47788,2368.0,0.00024,1000.0,0.0
1514,2010-03-29 10:00:00,1.47438,1.47755,1.47438,1.47766,2035.0,0.0008999999999999,1000.0,0.0
1538,2010-03-30 10:00:00,1.46619,1.46935,1.46464,1.46941,2599.0,0.0002299999999999,1000.0,0.0
1562,2010-03-31 10:00:00,1.46746,1.46721,1.46715,1.46925,1686.0,0.0009000000000001,1000.0,0.0
1586,2010-04-01 10:00:00,1.47014,1.46974,1.46966,1.47195,1431.0,0.0002299999999999,1000.0,0.0
1610,2010-04-02 10:00:00,1.47412,1.47544,1.47369,1.47581,356.0,0.0003999999999999,1000.0,0.0
1637,2010-04-05 10:00:00,1.46441,1.46458,1.46389,1.46547,500.0,0.0003999999999999,1000.0,0.0
1661,2010-04-06 10:00:00,1.45081,1.45095,1.4496,1.45133,1946.0,0.0004000000000001,1000.0,0.0
1685,2010-04-07 10:00:00,1.44542,1.44322,1.44287,1.44573,1707.0,0.0004000000000001,1000.0,0.0
1709,2010-04-08 10:00:00,1.43875,1.43942,1.4386,1.44066,1745.0,0.0004999999999999,1000.0,0.0
1733,2010-04-09 10:00:00,1.44034,1.44162,1.43939,1.44207,1860.0,0.0003999999999999,1000.0,0.0
1761,2010-04-12 10:00:00,1.46569,1.46541,1.46396,1.46624,1656.0,0.0003999999999999,1000.0,0.0
1785,2010-04-13 10:00:00,1.4674,1.46824,1.46708,1.46974,1825.0,0.0003999999999999,1000.0,0.0
1809,2010-04-14 10:00:00,1.4628,1.46321,1.46234,1.46402,1515.0,0.0003999999999999,1000.0,0.0
1833,2010-04-15 10:00:00,1.45276,1.45473,1.45176,1.45482,1803.0,0.0003999999999999,1000.0,0.0
1857,2010-04-16 10:00:00,1.45303,1.45306,1.45251,1.45446,1302.0,0.0003999999999999,1000.0,0.0
1885,2010-04-19 10:00:00,1.46547,1.46544,1.46387,1.46634,1571.0,0.0003999999999999,1000.0,0.0
1909,2010-04-20 10:00:00,1.45008,1.44861,1.44763,1.45062,2219.0,0.0003999999999999,1000.0,0.0
