index,time,close,open,low,high,volume,spread,hurst,half_life
15,2010-01-04 10:00:00,1.39902,1.39963,1.39767,1.39963,492.0,0.00035,1000.0,0.0
39,2010-01-05 10:00:00,1.39541,1.39546,1.39464,1.39567,467.0,0.0003199999999998,1000.0,0.0
63,2010-01-06 10:00:00,1.39489,1.39617,1.39357,1.3964,885.0,0.00035,1000.0,0.0
87,2010-01-07 10:00:00,1.39619,1.39609,1.39517,1.39619,247.0,0.00034,1000.0,0.0
111,2010-01-08 10:00:00,1.39776,1.39731,1.39722,1.39823,380.0,0.00034,1000.0,0.0
138,2010-01-11 10:00:00,1.3881,1.3876,1.38736,1.38812,186.0,0.00035,1000.0,0.0
162,2010-01-12 10:00:00,1.38995,1.3913,1.3899,1.39272,877.0,0.00034,1000.0,0.0
186,2010-01-13 10:00:00,1.38852,1.38851,1.38772,1.389,489.0,0.00034,1000.0,0.0
210,2010-01-14 10:00:00,1.38727,1.38644,1.38618,1.38738,155.0,0.00034,1000.0,0.0
234,2010-01-15 10:00:00,1.38883,1.38868,1.38841,1.3892,271.0,0.0003299999999999,1000.0,0.0
263,2010-01-18 10:00:00,1.38935,1.38928,1.38928,1.38965,122.0,0.0003299999999999,1000.0,0.0
287,2010-01-19 10:00:00,1.38954,1.38778,1.38778,1.38979,595.0,0.0003299999999999,1000.0,0.0
311,2010-01-20 10:00:00,1.39718,1.39616,1.3953,1.39718,451.0,0.0003299999999999,1000.0,0.0
335,2010-01-21 10:00:00,1.40379,1.40073,1.40072,1.40394,1000.0,0.0003299999999999,1000.0,0.0
359,2010-01-22 10:00:00,1.39961,1.40164,1.39922,1.40167,283.0,0.0003299999999999,1000.0,0.0
386,2010-01-25 10:00:00,1.39937,1.40049,1.39937,1.4007,477.0,0.00032,1000.0,0.0
410,2010-01-26 10:00:00,1.40532,1.40545,1.40507,1.4064,393.0,0.00032,1000.0,0.0
434,2010-01-27 10:00:00,1.40494,1.40645,1.40448,1.40669,413.0,0.0003199999999998,1000.0,0.0
458,2010-01-28 10:00:00,1.40145,1.40116,1.40037,1.40165,417.0,0.0003299999999999,1000.0,0.0
482,2010-01-29 10:00:00,1.40425,1.40313,1.40296,1.40447,478.0,0.0003299999999999,1000.0,0.0
511,2010-02-01 10:00:00,1.41153,1.41184,1.41089,1.41236,681.0,0.0003299999999999,1000.0,0.0
535,2010-02-02 10:00:00,1.41037,1.41153,1.40987,1.41181,299.0,0.0003300000000001,1000.0,0.0
559,2010-02-03 10:00:00,1.40645,1.4066,1.40575,1.40671,512.0,0.00032,1000.0,0.0
583,2010-02-04 10:00:00,1.41416,1.4138,1.41367,1.41462,544.0,0.0003299999999999,1000.0,0.0
607,2010-02-05 10:00:00,1.42183,1.42158,1.42091,1.42317,546.0,0.0003300000000001,1000.0,0.0
636,2010-02-08 10:00:00,1.42174,1.42091,1.42041,1.42222,302.0,0.0003299999999999,1000.0,0.0
