index,time,close,open,low,high,volume,spread,hurst,half_life
15,2010-01-04 10:00:00,1.98052,1.97358,1.97348,1.981,2310.0,0.00065,1000.0,0.0
39,2010-01-05 10:00:00,1.95944,1.96238,1.95877,1.96394,2119.0,0.00058,1000.0,0.0
63,2010-01-06 10:00:00,1.95941,1.95656,1.95616,1.96049,1844.0,0.0005999999999999,1000.0,0.0
87,2010-01-07 10:00:00,1.95058,1.952,1.95049,1.95429,1536.0,0.0035,1000.0,0.0
111,2010-01-08 10:00:00,1.95574,1.95871,1.95498,1.95908,1188.0,0.0004999999999999,1000.0,0.0
140,2010-01-11 10:00:00,1.9621,1.96275,1.96005,1.96376,1639.0,0.0004999999999999,1000.0,0.0
164,2010-01-12 10:00:00,1.95247,1.95666,1.95092,1.95755,1952.0,0.0005000000000001,1000.0,0.0
188,2010-01-13 10:00:00,1.95252,1.95507,1.95252,1.95602,1584.0,0.0035,1000.0,0.0
212,2010-01-14 10:00:00,1.95384,1.95516,1.95241,1.95563,1712.0,0.0004999999999999,1000.0,0.0
236,2010-01-15 10:00:00,1.95006,1.95107,1.94893,1.95168,1017.0,0.0035,1000.0,0.0
265,2010-01-18 10:00:00,1.94982,1.95208,1.94962,1.95214,835.0,0.0004999999999999,1000.0,0.0
289,2010-01-19 10:00:00,1.94228,1.94602,1.9422,1.94765,1900.0,0.0049999999999998,1000.0,0.0
313,2010-01-20 10:00:00,1.95941,1.95302,1.95282,1.95964,2332.0,0.0004999999999999,1000.0,0.0
337,2010-01-21 10:00:00,1.95845,1.95713,1.95556,1.96182,2909.0,0.0004999999999999,1000.0,0.0
361,2010-01-22 10:00:00,1.98285,1.97699,1.97485,1.98398,2053.0,0.0004999999999999,1000.0,0.0
390,2010-01-25 10:00:00,1.984,1.98256,1.98139,1.98491,1810.0,0.0005399999999999,1000.0,0.0
414,2010-01-26 10:00:00,1.99259,1.9879,1.98744,1.99579,3065.0,0.0004699999999999,1000.0,0.0
438,2010-01-27 10:00:00,1.99005,1.98999,1.98812,1.99258,2127.0,0.0004899999999998,1000.0,0.0
462,2010-01-28 10:00:00,1.96824,1.97061,1.96793,1.97169,1504.0,0.0004699999999999,1000.0,0.0
486,2010-01-29 10:00:00,1.9748,1.97215,1.97173,1.97738,1819.0,0.0034999999999998,1000.0,0.0
515,2010-02-01 10:00:00,1.98082,1.9798,1.97898,1.98304,2081.0,0.0005999999999999,1000.0,0.0
539,2010-02-02 10:00:00,1.97052,1.96908,1.96753,1.9717,2176.0,0.00055,1000.0,0.0
563,2010-02-03 10:00:00,1.96249,1.96288,1.96037,1.9636,2331.0,0.0004199999999998,1000.0,0.0
587,2010-02-04 10:00:00,1.98937,1.99118,1.98923,1.99391,2791.0,0.0004999999999999,1000.0,0.0
611,2010-02-05 10:00:00,1.9888,1.99297,1.98671,1.99494,2954.0,0.0005000000000001,1000.0,0.0
640,2010-02-08 10:00:00,1.98463,1.98384,1.98011,1.98613,2168.0,0.0005000000000001,1000.0,0.0
664,2010-02-09 10:00:00,1.98556,1.98984,1.98556,1.98991,2158.0,0.0035,1000.0,0.0
688,2010-02-10 10:00:00,1.98536,1.98518,1.98389,1.9862,1341.0,0.0004999999999999,1000.0,0.0
712,2010-02-11 10:00:00,1.96493,1.96609,1.96403,1.96727,1959.0,0.0004999999999999,1000.0,0.0
736,2010-02-12 10:00:00,1.94795,1.95169,1.94672,1.95231,2601.0,0.0034999999999998,1000.0,0.0
765,2010-02-15 10:00:00,1.94978,1.95021,1.94877,1.95216,1270.0,0.0004999999999999,1000.0,0.0
789,2010-02-16 10:00:00,1.9399,1.9427,1.93961,1.94322,1394.0,0.0004999999999999,1000.0,0.0
813,2010-02-17 10:00:00,1.94666,1.94896,1.94583,1.95012,1549.0,0.0004999999999999,1000.0,0.0
837,2010-02-18 10:00:00,1.93928,1.93751,1.93722,1.94072,2226.0,0.0005000000000001,1000.0,0.0
861,2010-02-19 10:00:00,1.93818,1.93798,1.93705,1.94073,2140.0,0.0004999999999999,1000.0,0.0
890,2010-02-22 10:00:00,1.94223,1.94141,1.94085,1.94353,1600.0,0.0005000000000001,1000.0,0.0
914,2010-02-23 10:00:00,1.93825,1.93857,1.93748,1.94124,2576.0,0.0004999999999999,1000.0,0.0
938,2010-02-24 10:00:00,1.9644,1.96457,1.96257,1.96699,2848.0,0.0005000000000001,1000.0,0.0
