index,time,close,open,low,high,volume,spread,hurst,half_life
15,2010-01-04 10:00:00,0.72662,0.72627,0.7253,0.72672,1442.0,0.0002099999999999,1000.0,0.0
39,2010-01-05 10:00:00,0.73633,0.73461,0.73449,0.73655,1593.0,0.0002099999999999,1000.0,0.0
63,2010-01-06 10:00:00,0.73354,0.73325,0.73252,0.73367,1016.0,0.00021,1000.0,0.0
87,2010-01-07 10:00:00,0.73514,0.7357,0.7348,0.73634,1061.0,0.0002099999999999,1000.0,0.0
111,2010-01-08 10:00:00,0.7322,0.73146,0.73112,0.73244,666.0,0.00021,1000.0,0.0
140,2010-01-11 10:00:00,0.73996,0.73956,0.73942,0.74031,828.0,0.0002199999999999,1000.0,0.0
164,2010-01-12 10:00:00,0.74198,0.74,0.73929,0.74245,1542.0,0.00021,1000.0,0.0
188,2010-01-13 10:00:00,0.74196,0.74066,0.74057,0.74241,869.0,0.00021,1000.0,0.0
212,2010-01-14 10:00:00,0.74225,0.74247,0.74225,0.74332,1268.0,0.00021,1000.0,0.0
236,2010-01-15 10:00:00,0.73844,0.73832,0.73822,0.73946,448.0,0.00021,1000.0,0.0
264,2010-01-18 10:00:00,0.73707,0.73622,0.73586,0.7371,478.0,0.00021,1000.0,0.0
288,2010-01-19 10:00:00,0.73803,0.73968,0.73718,0.73977,1390.0,0.00021,1000.0,0.0
312,2010-01-20 10:00:00,0.72381,0.7269,0.72381,0.72701,1767.0,0.00021,1000.0,0.0
336,2010-01-21 10:00:00,0.71752,0.71912,0.71593,0.71919,2167.0,0.0002099999999999,1000.0,0.0
360,2010-01-22 10:00:00,0.71399,0.71497,0.71327,0.71564,1038.0,0.0002199999999999,1000.0,0.0
389,2010-01-25 10:00:00,0.713,0.71365,0.71244,0.71384,1186.0,0.00021,1000.0,0.0
413,2010-01-26 10:00:00,0.70725,0.70757,0.70585,0.7084,2022.0,0.0002099999999999,1000.0,0.0
437,2010-01-27 10:00:00,0.70619,0.70477,0.70431,0.70713,1434.0,0.00021,1000.0,0.0
461,2010-01-28 10:00:00,0.71258,0.71223,0.71122,0.71322,766.0,0.0002199999999999,1000.0,0.0
