index,time,close,open,low,high,volume,spread,hurst,half_life
15,2010-01-04 10:00:00,0.75578,0.75594,0.75531,0.75641,1510.0,0.0002799999999999,1000.0,0.0
39,2010-01-05 10:00:00,0.76409,0.7632,0.76206,0.76409,2358.0,0.0003699999999999,1000.0,0.0
63,2010-01-06 10:00:00,0.7612,0.76157,0.7605,0.76166,1754.0,0.0003699999999999,1000.0,0.0
87,2010-01-07 10:00:00,0.75928,0.75802,0.75799,0.75956,1966.0,0.00038,1000.0,0.0
111,2010-01-08 10:00:00,0.75639,0.75561,0.75551,0.75656,1037.0,0.0004999999999999,1000.0,0.0
140,2010-01-11 10:00:00,0.76091,0.75929,0.75916,0.7616,1230.0,0.0004199999999999,1000.0,0.0
164,2010-01-12 10:00:00,0.76692,0.76449,0.76439,0.76722,2158.0,0.0004999999999999,1000.0,0.0
188,2010-01-13 10:00:00,0.76854,0.76906,0.76747,0.76922,2091.0,0.00038,1000.0,0.0
212,2010-01-14 10:00:00,0.7645,0.76583,0.76445,0.76619,1928.0,0.0004,1000.0,0.0
236,2010-01-15 10:00:00,0.75783,0.75789,0.75777,0.75934,993.0,0.0002999999999999,1000.0,0.0
264,2010-01-18 10:00:00,0.75701,0.75646,0.75646,0.75728,611.0,0.00035,1000.0,0.0
288,2010-01-19 10:00:00,0.75907,0.75954,0.75794,0.7597,1900.0,0.0003799999999999,1000.0,0.0
312,2010-01-20 10:00:00,0.75057,0.75293,0.75057,0.75324,1759.0,0.00033,1000.0,0.0
336,2010-01-21 10:00:00,0.7537,0.75461,0.75244,0.75525,2329.0,0.0002799999999999,1000.0,0.0
360,2010-01-22 10:00:00,0.74726,0.74878,0.74671,0.74968,1554.0,0.0003499999999999,1000.0,0.0
389,2010-01-25 10:00:00,0.75345,0.75253,0.75198,0.75375,1755.0,0.0003,1000.0,0.0
413,2010-01-26 10:00:00,0.75187,0.75112,0.75033,0.75208,2287.0,0.0003299999999999,1000.0,0.0
437,2010-01-27 10:00:00,0.75246,0.75175,0.75106,0.75283,2243.0,0.0003699999999999,1000.0,0.0
461,2010-01-28 10:00:00,0.75332,0.75303,0.7524,0.75371,1652.0,0.0002999999999999,1000.0,0.0
485,2010-01-29 10:00:00,0.75174,0.75338,0.75154,0.75369,1351.0,0.00029,1000.0,0.0
514,2010-02-01 10:00:00,0.75153,0.74995,0.74969,0.75155,2112.0,0.0002999999999999,1000.0,0.0
538,2010-02-02 10:00:00,0.74822,0.74897,0.74749,0.74975,1754.0,0.0003199999999999,1000.0,0.0
562,2010-02-03 10:00:00,0.75409,0.75264,0.75256,0.75468,2235.0,0.0002999999999999,1000.0,0.0
586,2010-02-04 10:00:00,0.73991,0.73847,0.73765,0.73994,2181.0,0.00028,1000.0,0.0
610,2010-02-05 10:00:00,0.73954,0.73804,0.73726,0.74012,2307.0,0.0003199999999999,1000.0,0.0
639,2010-02-08 10:00:00,0.73695,0.73652,0.73622,0.73865,1606.0,0.00028,1000.0,0.0
663,2010-02-09 10:00:00,0.73785,0.73702,0.73685,0.73877,2187.0,0.0002999999999999,1000.0,0.0
687,2010-02-10 10:00:00,0.74012,0.74027,0.73941,0.74072,1375.0,0.0003699999999999,1000.0,0.0
711,2010-02-11 10:00:00,0.74034,0.74074,0.73985,0.74102,1381.0,0.0002799999999999,1000.0,0.0
735,2010-02-12 10:00:00,0.73275,0.73356,0.7323,0.73435,2014.0,0.00026,1000.0,0.0
763,2010-02-15 10:00:00,0.73229,0.73239,0.73163,0.73312,974.0,0.00029,1000.0,0.0
787,2010-02-16 10:00:00,0.73618,0.73638,0.73578,0.73667,1247.0,0.00037,1000.0,0.0
811,2010-02-17 10:00:00,0.73651,0.73693,0.73599,0.73722,1024.0,0.0002799999999999,1000.0,0.0
835,2010-02-18 10:00:00,0.73197,0.73311,0.7317,0.73322,1445.0,0.00026,1000.0,0.0
859,2010-02-19 10:00:00,0.73109,0.73044,0.73023,0.73123,1387.0,0.0002799999999999,1000.0,0.0
888,2010-02-22 10:00:00,0.72812,0.72819,0.72762,0.72874,1043.0,0.00028,1000.0,0.0
912,2010-02-23 10:00:00,0.73266,0.73281,0.7319,0.73318,2424.0,0.0002699999999999,1000.0,0.0
936,2010-02-24 10:00:00,0.72814,0.72796,0.7272,0.72906,2382.0,0.0002499999999999,1000.0,0.0
960,2010-02-25 10:00:00,0.72871,0.72842,0.72719,0.72918,1796.0,0.00026,1000.0,0.0
984,2010-02-26 10:00:00,0.73444,0.73522,0.73393,0.7362,2847.0,0.0002699999999999,1000.0,0.0
1013,2010-03-01 10:00:00,0.73426,0.7348,0.73344,0.73544,2037.0,0.0002999999999999,1000.0,0.0
1037,2010-03-02 10:00:00,0.72134,0.7231,0.72002,0.72341,3997.0,0.00028,1000.0,0.0
1061,2010-03-03 10:00:00,0.7175,0.718,0.71725,0.71926,2716.0,0.0002699999999999,1000.0,0.0
1085,2010-03-04 10:00:00,0.7098,0.71112,0.70968,0.71225,2389.0,0.0002699999999999,1000.0,0.0
1109,2010-03-05 10:00:00,0.71151,0.71214,0.71138,0.71253,1338.0,0.0003,1000.0,0.0
1139,2010-03-08 10:00:00,0.71948,0.72013,0.71906,0.72109,1386.0,0.0002499999999999,1000.0,0.0
1163,2010-03-09 10:00:00,0.718,0.71859,0.71738,0.71901,3343.0,0.00024,1000.0,0.0
1187,2010-03-10 10:00:00,0.7253,0.72411,0.72354,0.72574,2430.0,0.0002700000000001,1000.0,0.0
1211,2010-03-11 10:00:00,0.71864,0.71782,0.71764,0.719,1441.0,0.0002700000000001,1000.0,0.0
1235,2010-03-12 10:00:00,0.71826,0.71775,0.71732,0.71876,1717.0,0.0002699999999999,1000.0,0.0
1263,2010-03-15 10:00:00,0.71477,0.71551,0.71452,0.71613,1669.0,0.0002799999999999,1000.0,0.0
1287,2010-03-16 10:00:00,0.71602,0.71641,0.71587,0.71706,1116.0,0.00028,1000.0,0.0
1311,2010-03-17 10:00:00,0.72122,0.72135,0.72082,0.72238,1476.0,0.00028,1000.0,0.0
1335,2010-03-18 10:00:00,0.72271,0.72236,0.72188,0.72302,1818.0,0.0002699999999999,1000.0,0.0
1359,2010-03-19 10:00:00,0.72427,0.7245,0.72383,0.72514,2031.0,0.00024,1000.0,0.0
1387,2010-03-22 10:00:00,0.717,0.71708,0.71652,0.71758,1304.0,0.00025,1000.0,0.0
1411,2010-03-23 10:00:00,0.71941,0.71931,0.71871,0.72016,1455.0,0.00026,1000.0,0.0
1435,2010-03-24 10:00:00,0.71648,0.7171,0.71624,0.71775,2394.0,0.00026,1000.0,0.0
1459,2010-03-25 10:00:00,0.72056,0.72079,0.72027,0.72133,1679.0,0.00028,1000.0,0.0
1483,2010-03-26 10:00:00,0.72384,0.72346,0.72289,0.72458,3292.0,0.0002399999999999,1000.0,0.0
1510,2010-03-29 10:00:00,0.72533,0.72713,0.72532,0.72724,1482.0,0.0003199999999999,1000.0,0.0
1534,2010-03-30 10:00:00,0.72474,0.7247,0.72462,0.72577,2041.0,0.0002799999999999,1000.0,0.0
1558,2010-03-31 10:00:00,0.72082,0.7219,0.72023,0.7219,1336.0,0.0002799999999999,1000.0,0.0
1582,2010-04-01 10:00:00,0.71421,0.7145,0.71327,0.71472,1891.0,0.0002699999999999,1000.0,0.0
1606,2010-04-02 10:00:00,0.71509,0.71488,0.71475,0.71547,196.0,0.0004999999999999,1000.0,0.0
1633,2010-04-05 10:00:00,0.70819,0.70902,0.70779,0.70935,396.0,0.0005,1000.0,0.0
1657,2010-04-06 10:00:00,0.69967,0.70187,0.69929,0.70243,1945.0,0.0003999999999999,1000.0,0.0
1681,2010-04-07 10:00:00,0.70385,0.70377,0.70322,0.70489,1440.0,0.00038,1000.0,0.0
1705,2010-04-08 10:00:00,0.70687,0.708,0.70624,0.70845,1491.0,0.00038,1000.0,0.0
1729,2010-04-09 10:00:00,0.71247,0.71016,0.71014,0.71294,2303.0,0.0003799999999999,1000.0,0.0
1757,2010-04-12 10:00:00,0.71892,0.71931,0.71842,0.71997,1548.0,0.00038,1000.0,0.0
1781,2010-04-13 10:00:00,0.71657,0.71599,0.71559,0.71669,1145.0,0.0003799999999999,1000.0,0.0
1805,2010-04-14 10:00:00,0.71102,0.70864,0.70809,0.71106,1892.0,0.00038,1000.0,0.0
1829,2010-04-15 10:00:00,0.71331,0.71334,0.71288,0.71389,1463.0,0.00038,1000.0,0.0
1853,2010-04-16 10:00:00,0.71496,0.71311,0.71287,0.71541,1703.0,0.0003799999999999,1000.0,0.0
1880,2010-04-19 10:00:00,0.71962,0.7199,0.71837,0.72066,2074.0,0.0003799999999999,1000.0,0.0
1904,2010-04-20 10:00:00,0.71948,0.7187,0.71843,0.72014,1749.0,0.00038,1000.0,0.0
1928,2010-04-21 10:00:00,0.70767,0.70782,0.7074,0.70837,1508.0,0.0003799999999999,1000.0,0.0
1952,2010-04-22 10:00:00,0.71114,0.71101,0.71078,0.71177,1536.0,0.00038,1000.0,0.0
1976,2010-04-23 10:00:00,0.71069,0.70965,0.70941,0.71087,2751.0,0.0003799999999999,1000.0,0.0
