index,time,close,open,low,high,volume,spread,hurst,half_life
322,2011-03-23 10:00:00,6.55,6.55,6.55,6.5575,53.0,0.0049999999999998,1000.0,0.0
635,2011-05-06 10:00:00,6.478,6.478,6.478,6.478,1.0,0.0090000000000003,1000.0,0.0
683,2011-05-13 10:00:00,6.488,6.488,6.488,6.488,1.0,0.0049999999999998,1000.0,0.0
754,2011-05-23 10:00:00,6.506,6.506,6.506,6.506,1.0,0.0019999999999997,1000.0,0.0
767,2011-05-24 10:00:00,6.499,6.499,6.499,6.499,1.0,0.0010000000000003,1000.0,0.0
892,2011-06-08 10:00:00,6.475,6.475,6.475,6.475,1.0,0.0020000000000006,1000.0,0.0
991,2011-06-20 10:00:00,6.475,6.475,6.475,6.475,1.0,0.0050000000000007,1000.0,0.0
1018,2011-06-22 10:00:00,6.461,6.461,6.461,6.461,1.0,0.0039999999999995,1000.0,0.0
1044,2011-06-24 10:00:00,6.471,6.471,6.471,6.471,1.0,0.0019999999999997,1000.0,0.0
1142,2011-07-05 10:00:00,6.46,6.46,6.46,6.46,2.0,0.0019999999999997,1000.0,0.0
1155,2011-07-06 10:00:00,6.464,6.464,6.464,6.464,1.0,0.0034999999999998,1000.0,0.0
1169,2011-07-07 10:00:00,6.462,6.463,6.462,6.463,2.0,0.0020000000000006,1000.0,0.0
1183,2011-07-08 10:00:00,6.459,6.459,6.459,6.459,1.0,0.0060000000000002,1000.0,0.0
1240,2011-07-14 10:00:00,6.461,6.461,6.461,6.461,1.0,0.0019999999999997,1000.0,0.0
1294,2011-07-20 10:00:00,6.453,6.453,6.453,6.453,1.0,0.0009999999999994,1000.0,0.0
1541,2011-08-16 10:00:00,6.3695,6.3695,6.3695,6.3695,2.0,0.0019999999999997,1000.0,0.0
1585,2011-08-19 10:00:00,6.375,6.375,6.375,6.375,1.0,0.0019999999999997,1000.0,0.0
1633,2011-08-25 10:00:00,6.374,6.374,6.374,6.374,1.0,0.0015,1000.0,0.0
1680,2011-08-31 10:00:00,6.356,6.3525,6.3525,6.356,2.0,0.0019999999999997,1000.0,0.0
1734,2011-09-06 10:00:00,6.3595,6.3595,6.3595,6.3595,1.0,0.0010000000000003,1000.0,0.0
1812,2011-09-14 10:00:00,6.394,6.394,6.394,6.394,1.0,0.0019999999999997,1000.0,0.0
1841,2011-09-16 10:00:00,6.376,6.376,6.376,6.376,1.0,0.0019999999999997,1000.0,0.0
2041,2011-10-11 10:00:00,6.475,6.475,6.475,6.475,1.0,0.0010000000000003,1000.0,0.0
2184,2011-10-26 10:00:00,6.4025,6.4025,6.4025,6.4025,1.0,0.0010000000000003,1000.0,0.0
2201,2011-10-27 10:00:00,6.3925,6.3925,6.3925,6.3925,1.0,0.0010000000000003,1000.0,0.0
