index,time,close,open,low,high,volume,spread,hurst,half_life
14,2010-01-04 10:00:00,2.14221,2.1362,2.13521,2.14343,2564.0,0.0008699999999999,1000.0,0.0
38,2010-01-05 10:00:00,2.12454,2.12102,2.12003,2.12487,2412.0,0.0007799999999997,1000.0,0.0
62,2010-01-06 10:00:00,2.11871,2.11734,2.11569,2.11938,2267.0,0.0015,1000.0,0.0
86,2010-01-07 10:00:00,2.11889,2.12114,2.11881,2.12154,1931.0,0.0030000000000001,1000.0,0.0
110,2010-01-08 10:00:00,2.10461,2.10455,2.10423,2.10819,2135.0,0.0007399999999999,1000.0,0.0
139,2010-01-11 10:00:00,2.11979,2.11628,2.11606,2.12059,2288.0,0.00075,1000.0,0.0
163,2010-01-12 10:00:00,2.10777,2.11,2.10654,2.11074,2856.0,0.0008799999999999,1000.0,0.0
187,2010-01-13 10:00:00,2.10341,2.10731,2.1022,2.10739,3105.0,0.0030000000000001,1000.0,0.0
211,2010-01-14 10:00:00,2.11292,2.10881,2.10852,2.11538,2753.0,0.0009999999999998,1000.0,0.0
235,2010-01-15 10:00:00,2.10134,2.10159,2.09871,2.10355,1961.0,0.0030000000000001,1000.0,0.0
264,2010-01-18 10:00:00,2.09153,2.09561,2.09031,2.09576,1663.0,0.0007099999999997,1000.0,0.0
288,2010-01-19 10:00:00,2.08919,2.09374,2.08912,2.0956,2472.0,0.0050000000000003,1000.0,0.0
312,2010-01-20 10:00:00,2.07368,2.07168,2.07139,2.07488,2635.0,0.0007399999999999,1000.0,0.0
336,2010-01-21 10:00:00,2.07983,2.07889,2.07798,2.08175,3557.0,0.0008000000000003,1000.0,0.0
360,2010-01-22 10:00:00,2.09493,2.09568,2.09282,2.09825,2826.0,0.00075,1000.0,0.0
389,2010-01-25 10:00:00,2.10247,2.10122,2.10025,2.10345,2187.0,0.0007300000000003,1000.0,0.0
413,2010-01-26 10:00:00,2.11124,2.109,2.10843,2.11356,3340.0,0.0007700000000001,1000.0,0.0
437,2010-01-27 10:00:00,2.09906,2.09835,2.09835,2.10089,2521.0,0.0007699999999997,1000.0,0.0
461,2010-01-28 10:00:00,2.09336,2.09539,2.09219,2.0959,2116.0,0.0007299999999998,1000.0,0.0
485,2010-01-29 10:00:00,2.08442,2.08435,2.08186,2.08624,2874.0,0.0029999999999996,1000.0,0.0
515,2010-02-01 10:00:00,2.07287,2.06887,2.06887,2.07293,2393.0,0.0007299999999998,1000.0,0.0
539,2010-02-02 10:00:00,2.07032,2.0677,2.06689,2.07121,2314.0,0.0007399999999999,1000.0,0.0
563,2010-02-03 10:00:00,2.07555,2.0743,2.0732,2.07659,2682.0,0.0007200000000002,1000.0,0.0
587,2010-02-04 10:00:00,2.07271,2.0731,2.0721,2.07554,3130.0,0.00069,1000.0,0.0
