index,time,close,open,low,high,volume,spread,hurst,half_life
14,2010-01-04 10:00:00,8.26496,8.26641,8.26357,8.27165,1664.0,0.0019999999999988,1000.0,0.0
38,2010-01-05 10:00:00,8.22022,8.22541,8.21525,8.22587,1836.0,0.0020000000000006,1000.0,0.0
62,2010-01-06 10:00:00,8.20085,8.19975,8.19597,8.20495,1044.0,0.0029999999999983,1000.0,0.0
86,2010-01-07 10:00:00,8.17989,8.18782,8.17974,8.18785,1734.0,0.0034999999999989,1000.0,0.0
110,2010-01-08 10:00:00,8.17717,8.17239,8.16669,8.18539,2649.0,0.0019999999999988,1000.0,0.0
139,2010-01-11 10:00:00,8.16309,8.16332,8.15223,8.16595,1428.0,0.0019999999999988,1000.0,0.0
163,2010-01-12 10:00:00,8.17514,8.16087,8.16087,8.18035,1940.0,0.0019999999999988,1000.0,0.0
187,2010-01-13 10:00:00,8.18083,8.19169,8.18083,8.19258,972.0,0.0034999999999989,1000.0,0.0
211,2010-01-14 10:00:00,8.16318,8.17134,8.15885,8.17268,1280.0,0.0018999999999991,1000.0,0.0
235,2010-01-15 10:00:00,8.14333,8.14004,8.14002,8.15008,1238.0,0.0034999999999989,1000.0,0.0
264,2010-01-18 10:00:00,8.1475,8.14318,8.14318,8.15061,1326.0,0.0014999999999982,1000.0,0.0
288,2010-01-19 10:00:00,8.15617,8.14668,8.14303,8.16825,2213.0,0.0050000000000007,1000.0,0.0
312,2010-01-20 10:00:00,8.14061,8.14126,8.13692,8.14564,907.0,0.0017999999999993,1000.0,0.0
336,2010-01-21 10:00:00,8.15005,8.15171,8.14556,8.15884,1266.0,0.0016999999999995,1000.0,0.0
360,2010-01-22 10:00:00,8.18064,8.17953,8.17568,8.1849,886.0,0.0015,1000.0,0.0
386,2010-01-25 10:00:00,8.20924,8.20931,8.20356,8.21127,994.0,0.0015999999999998,1000.0,0.0
410,2010-01-26 10:00:00,8.24787,8.24697,8.24298,8.25115,1482.0,0.0017999999999993,1000.0,0.0
434,2010-01-27 10:00:00,8.23978,8.24156,8.23172,8.24571,1685.0,0.0018000000000011,1000.0,0.0
458,2010-01-28 10:00:00,8.18178,8.18711,8.18166,8.19382,1173.0,0.0019000000000009,1000.0,0.0
482,2010-01-29 10:00:00,8.21701,8.1911,8.1851,8.2192,2159.0,0.0035000000000007,1000.0,0.0
512,2010-02-01 10:00:00,8.1939,8.20849,8.1939,8.22345,2146.0,0.0017000000000013,1000.0,0.0
536,2010-02-02 10:00:00,8.14956,8.14882,8.14514,8.15305,1250.0,0.0015,1000.0,0.0
